metric,game,map_id,run_index,true_creator,forced_human,forced_ai,delta_ai_minus_human,plot_forced_human,plot_forced_ai,plot_delta_ai_minus_human
surprising,sokoban,iJNJxWfZ,6,Human,1.0,1.0,0.0,1.0,1.0,0.0
surprising,sokoban,iJNJxWfZ,7,Human,2.0,1.0,-1.0,2.0,1.0,-1.0
surprising,sokoban,iJNJxWfZ,8,Human,1.0,1.0,0.0,1.0,1.0,0.0
surprising,sokoban,iJNJxWfZ,9,Human,2.0,1.0,-1.0,2.0,1.0,-1.0
surprising,sokoban,iJNJxWfZ,10,Human,2.0,3.0,1.0,2.0,3.0,1.0
surprising,sokoban,iJNJxWfZ,11,Human,2.0,1.0,-1.0,2.0,1.0,-1.0
surprising,sokoban,iJNJxWfZ,12,Human,1.0,1.0,0.0,1.0,1.0,0.0
surprising,sokoban,iJNJxWfZ,13,Human,2.0,1.0,-1.0,2.0,1.0,-1.0
surprising,sokoban,iJNJxWfZ,14,Human,2.0,2.0,0.0,2.0,2.0,0.0
surprising,sokoban,iJNJxWfZ,15,Human,2.0,2.0,0.0,2.0,2.0,0.0
surprising,sokoban,iJNJxWfZ,16,Human,1.0,1.0,0.0,1.0,1.0,0.0
surprising,sokoban,iJNJxWfZ,17,Human,1.0,2.0,1.0,1.0,2.0,1.0
surprising,sokoban,iJNJxWfZ,18,Human,2.0,1.0,-1.0,2.0,1.0,-1.0
surprising,sokoban,iJNJxWfZ,19,Human,1.0,1.0,0.0,1.0,1.0,0.0
surprising,sokoban,iJNJxWfZ,20,Human,1.0,1.0,0.0,1.0,1.0,0.0
surprising,sokoban,ij6onaGt,1,AI,1.0,1.0,0.0,1.0,1.0,0.0
surprising,sokoban,ij6onaGt,2,AI,1.0,1.0,0.0,1.0,1.0,0.0
surprising,sokoban,ij6onaGt,3,AI,1.0,1.0,0.0,1.0,1.0,0.0
surprising,sokoban,ij6onaGt,4,AI,1.0,1.0,0.0,1.0,1.0,0.0
surprising,sokoban,ij6onaGt,5,AI,2.0,1.0,-1.0,2.0,1.0,-1.0
surprising,sokoban,ij6onaGt,6,AI,2.0,2.0,0.0,2.0,2.0,0.0
surprising,sokoban,ij6onaGt,7,AI,1.0,1.0,0.0,1.0,1.0,0.0
surprising,sokoban,ij6onaGt,8,AI,1.0,1.0,0.0,1.0,1.0,0.0
surprising,sokoban,ij6onaGt,9,AI,1.0,2.0,1.0,1.0,2.0,1.0
surprising,sokoban,ij6onaGt,10,AI,1.0,2.0,1.0,1.0,2.0,1.0
surprising,sokoban,ij6onaGt,11,AI,1.0,1.0,0.0,1.0,1.0,0.0
surprising,sokoban,ij6onaGt,12,AI,1.0,1.0,0.0,1.0,1.0,0.0
surprising,sokoban,ij6onaGt,13,AI,1.0,1.0,0.0,1.0,1.0,0.0
surprising,sokoban,ij6onaGt,14,AI,2.0,1.0,-1.0,2.0,1.0,-1.0
surprising,sokoban,ij6onaGt,15,AI,1.0,1.0,0.0,1.0,1.0,0.0
surprising,sokoban,ij6onaGt,16,AI,1.0,2.0,1.0,1.0,2.0,1.0
surprising,sokoban,ij6onaGt,17,AI,4.0,1.0,-3.0,4.0,1.0,-3.0
surprising,sokoban,ij6onaGt,18,AI,1.0,1.0,0.0,1.0,1.0,0.0
surprising,sokoban,ij6onaGt,19,AI,1.0,1.0,0.0,1.0,1.0,0.0
surprising,sokoban,ij6onaGt,20,AI,1.0,1.0,0.0,1.0,1.0,0.0
surprising,sokoban,oHSLE5UO,1,AI,1.0,1.0,0.0,1.0,1.0,0.0
surprising,sokoban,oHSLE5UO,2,AI,2.0,1.0,-1.0,2.0,1.0,-1.0
surprising,sokoban,oHSLE5UO,3,AI,1.0,1.0,0.0,1.0,1.0,0.0
surprising,sokoban,oHSLE5UO,4,AI,1.0,1.0,0.0,1.0,1.0,0.0
surprising,sokoban,oHSLE5UO,5,AI,1.0,1.0,0.0,1.0,1.0,0.0
surprising,sokoban,oHSLE5UO,6,AI,1.0,1.0,0.0,1.0,1.0,0.0
surprising,sokoban,oHSLE5UO,7,AI,1.0,1.0,0.0,1.0,1.0,0.0
surprising,sokoban,oHSLE5UO,8,AI,1.0,1.0,0.0,1.0,1.0,0.0
surprising,sokoban,oHSLE5UO,9,AI,1.0,1.0,0.0,1.0,1.0,0.0
surprising,sokoban,oHSLE5UO,10,AI,1.0,1.0,0.0,1.0,1.0,0.0
surprising,sokoban,oHSLE5UO,11,AI,1.0,1.0,0.0,1.0,1.0,0.0
surprising,sokoban,oHSLE5UO,12,AI,1.0,1.0,0.0,1.0,1.0,0.0
surprising,sokoban,oHSLE5UO,13,AI,1.0,1.0,0.0,1.0,1.0,0.0
surprising,sokoban,oHSLE5UO,14,AI,1.0,1.0,0.0,1.0,1.0,0.0
surprising,sokoban,oHSLE5UO,15,AI,1.0,1.0,0.0,1.0,1.0,0.0
surprising,sokoban,oHSLE5UO,16,AI,1.0,1.0,0.0,1.0,1.0,0.0
surprising,sokoban,oHSLE5UO,17,AI,1.0,1.0,0.0,1.0,1.0,0.0
surprising,sokoban,oHSLE5UO,18,AI,1.0,1.0,0.0,1.0,1.0,0.0
surprising,sokoban,oHSLE5UO,19,AI,1.0,1.0,0.0,1.0,1.0,0.0
surprising,sokoban,oHSLE5UO,20,AI,1.0,1.0,0.0,1.0,1.0,0.0
surprising,sokoban,t7mUz3Qe,1,Human,1.0,1.0,0.0,1.0,1.0,0.0
surprising,sokoban,t7mUz3Qe,2,Human,1.0,1.0,0.0,1.0,1.0,0.0
surprising,sokoban,t7mUz3Qe,3,Human,1.0,1.0,0.0,1.0,1.0,0.0
surprising,sokoban,t7mUz3Qe,4,Human,1.0,1.0,0.0,1.0,1.0,0.0
surprising,sokoban,t7mUz3Qe,5,Human,1.0,1.0,0.0,1.0,1.0,0.0
surprising,sokoban,t7mUz3Qe,6,Human,1.0,1.0,0.0,1.0,1.0,0.0
surprising,sokoban,t7mUz3Qe,7,Human,1.0,1.0,0.0,1.0,1.0,0.0
surprising,sokoban,t7mUz3Qe,8,Human,1.0,1.0,0.0,1.0,1.0,0.0
surprising,sokoban,t7mUz3Qe,9,Human,1.0,1.0,0.0,1.0,1.0,0.0
surprising,sokoban,t7mUz3Qe,10,Human,1.0,1.0,0.0,1.0,1.0,0.0
surprising,sokoban,t7mUz3Qe,11,Human,1.0,1.0,0.0,1.0,1.0,0.0
surprising,sokoban,t7mUz3Qe,12,Human,1.0,1.0,0.0,1.0,1.0,0.0
surprising,sokoban,t7mUz3Qe,13,Human,1.0,1.0,0.0,1.0,1.0,0.0
surprising,sokoban,t7mUz3Qe,14,Human,1.0,1.0,0.0,1.0,1.0,0.0
surprising,sokoban,t7mUz3Qe,15,Human,1.0,1.0,0.0,1.0,1.0,0.0
surprising,sokoban,t7mUz3Qe,16,Human,1.0,1.0,0.0,1.0,1.0,0.0
surprising,sokoban,t7mUz3Qe,17,Human,1.0,1.0,0.0,1.0,1.0,0.0
surprising,sokoban,t7mUz3Qe,18,Human,1.0,1.0,0.0,1.0,1.0,0.0
surprising,sokoban,t7mUz3Qe,19,Human,1.0,1.0,0.0,1.0,1.0,0.0
surprising,sokoban,t7mUz3Qe,20,Human,1.0,1.0,0.0,1.0,1.0,0.0
surprising,sokoban,wSCVt298,1,AI,1.0,1.0,0.0,1.0,1.0,0.0
surprising,sokoban,wSCVt298,2,AI,1.0,1.0,0.0,1.0,1.0,0.0
surprising,sokoban,wSCVt298,3,AI,1.0,1.0,0.0,1.0,1.0,0.0
surprising,sokoban,wSCVt298,4,AI,1.0,1.0,0.0,1.0,1.0,0.0
surprising,sokoban,wSCVt298,5,AI,1.0,1.0,0.0,1.0,1.0,0.0
surprising,sokoban,wSCVt298,6,AI,1.0,1.0,0.0,1.0,1.0,0.0
surprising,sokoban,wSCVt298,7,AI,1.0,1.0,0.0,1.0,1.0,0.0
surprising,sokoban,wSCVt298,8,AI,1.0,1.0,0.0,1.0,1.0,0.0
surprising,sokoban,wSCVt298,9,AI,1.0,1.0,0.0,1.0,1.0,0.0
surprising,sokoban,wSCVt298,10,AI,1.0,1.0,0.0,1.0,1.0,0.0
surprising,sokoban,wSCVt298,11,AI,1.0,1.0,0.0,1.0,1.0,0.0
surprising,sokoban,wSCVt298,12,AI,1.0,1.0,0.0,1.0,1.0,0.0
surprising,sokoban,wSCVt298,13,AI,1.0,1.0,0.0,1.0,1.0,0.0
surprising,sokoban,wSCVt298,14,AI,1.0,1.0,0.0,1.0,1.0,0.0
surprising,sokoban,wSCVt298,15,AI,1.0,1.0,0.0,1.0,1.0,0.0
surprising,sokoban,wSCVt298,16,AI,1.0,1.0,0.0,1.0,1.0,0.0
surprising,sokoban,wSCVt298,17,AI,1.0,1.0,0.0,1.0,1.0,0.0
surprising,sokoban,wSCVt298,18,AI,1.0,1.0,0.0,1.0,1.0,0.0
surprising,sokoban,wSCVt298,19,AI,1.0,1.0,0.0,1.0,1.0,0.0
surprising,sokoban,wSCVt298,20,AI,1.0,1.0,0.0,1.0,1.0,0.0
design,mario,1AC82kGG,1,Human,2.0,3.0,1.0,2.0,3.0,1.0
design,mario,1AC82kGG,2,Human,4.0,2.0,-2.0,4.0,2.0,-2.0
design,mario,1AC82kGG,3,Human,2.0,2.0,0.0,2.0,2.0,0.0
design,mario,1AC82kGG,4,Human,4.0,4.0,0.0,4.0,4.0,0.0
design,mario,1AC82kGG,5,Human,4.0,2.0,-2.0,4.0,2.0,-2.0
design,mario,1AC82kGG,6,Human,4.0,3.0,-1.0,4.0,3.0,-1.0
design,mario,1AC82kGG,7,Human,4.0,2.0,-2.0,4.0,2.0,-2.0
design,mario,1AC82kGG,8,Human,5.0,2.0,-3.0,5.0,2.0,-3.0
design,mario,1AC82kGG,9,Human,3.0,4.0,1.0,3.0,4.0,1.0
design,mario,1AC82kGG,10,Human,4.0,1.0,-3.0,4.0,1.0,-3.0
design,mario,1AC82kGG,11,Human,3.0,1.0,-2.0,3.0,1.0,-2.0
design,mario,1AC82kGG,12,Human,3.0,2.0,-1.0,3.0,2.0,-1.0
design,mario,1AC82kGG,13,Human,3.0,2.0,-1.0,3.0,2.0,-1.0
design,mario,1AC82kGG,14,Human,2.0,4.0,2.0,2.0,4.0,2.0
design,mario,1AC82kGG,15,Human,4.0,2.0,-2.0,4.0,2.0,-2.0
design,mario,1AC82kGG,16,Human,3.0,1.0,-2.0,3.0,1.0,-2.0
design,mario,1AC82kGG,17,Human,4.0,2.0,-2.0,4.0,2.0,-2.0
design,mario,1AC82kGG,18,Human,3.0,2.0,-1.0,3.0,2.0,-1.0
design,mario,1AC82kGG,19,Human,2.0,4.0,2.0,2.0,4.0,2.0
design,mario,1AC82kGG,20,Human,4.0,4.0,0.0,4.0,4.0,0.0
design,mario,4PFJlLdR,1,AI,4.0,1.0,-3.0,4.0,1.0,-3.0
design,mario,4PFJlLdR,2,AI,3.0,1.0,-2.0,3.0,1.0,-2.0
design,mario,4PFJlLdR,3,AI,2.0,1.0,-1.0,2.0,1.0,-1.0
design,mario,4PFJlLdR,4,AI,5.0,3.0,-2.0,5.0,3.0,-2.0
design,mario,4PFJlLdR,5,AI,4.0,1.0,-3.0,4.0,1.0,-3.0
design,mario,4PFJlLdR,6,AI,4.0,2.0,-2.0,4.0,2.0,-2.0
design,mario,4PFJlLdR,7,AI,2.0,1.0,-1.0,2.0,1.0,-1.0
design,mario,4PFJlLdR,8,AI,5.0,1.0,-4.0,5.0,1.0,-4.0
design,mario,4PFJlLdR,9,AI,3.0,2.0,-1.0,3.0,2.0,-1.0
design,mario,4PFJlLdR,10,AI,5.0,1.0,-4.0,5.0,1.0,-4.0
design,mario,4PFJlLdR,11,AI,3.0,2.0,-1.0,3.0,2.0,-1.0
design,mario,4PFJlLdR,12,AI,5.0,4.0,-1.0,5.0,4.0,-1.0
design,mario,4PFJlLdR,13,AI,3.0,2.0,-1.0,3.0,2.0,-1.0
design,mario,4PFJlLdR,14,AI,4.0,2.0,-2.0,4.0,2.0,-2.0
design,mario,4PFJlLdR,15,AI,3.0,2.0,-1.0,3.0,2.0,-1.0
design,mario,4PFJlLdR,16,AI,1.0,4.0,3.0,1.0,4.0,3.0
design,mario,4PFJlLdR,17,AI,4.0,2.0,-2.0,4.0,2.0,-2.0
design,mario,4PFJlLdR,18,AI,1.0,2.0,1.0,1.0,2.0,1.0
design,mario,4PFJlLdR,19,AI,4.0,2.0,-2.0,4.0,2.0,-2.0
design,mario,4PFJlLdR,20,AI,3.0,2.0,-1.0,3.0,2.0,-1.0
design,mario,4bMZDbcE,1,Human,2.0,1.0,-1.0,2.0,1.0,-1.0
design,mario,4bMZDbcE,2,Human,1.0,1.0,0.0,1.0,1.0,0.0
design,mario,4bMZDbcE,3,Human,2.0,1.0,-1.0,2.0,1.0,-1.0
design,mario,4bMZDbcE,4,Human,2.0,1.0,-1.0,2.0,1.0,-1.0
design,mario,4bMZDbcE,5,Human,1.0,1.0,0.0,1.0,1.0,0.0
design,mario,4bMZDbcE,6,Human,1.0,2.0,1.0,1.0,2.0,1.0
design,mario,4bMZDbcE,7,Human,1.0,1.0,0.0,1.0,1.0,0.0
design,mario,4bMZDbcE,8,Human,2.0,2.0,0.0,2.0,2.0,0.0
design,mario,4bMZDbcE,9,Human,3.0,2.0,-1.0,3.0,2.0,-1.0
design,mario,4bMZDbcE,10,Human,2.0,2.0,0.0,2.0,2.0,0.0
design,mario,4bMZDbcE,11,Human,3.0,2.0,-1.0,3.0,2.0,-1.0
design,mario,4bMZDbcE,12,Human,1.0,1.0,0.0,1.0,1.0,0.0
design,mario,4bMZDbcE,13,Human,1.0,1.0,0.0,1.0,1.0,0.0
design,mario,4bMZDbcE,14,Human,2.0,1.0,-1.0,2.0,1.0,-1.0
design,mario,4bMZDbcE,15,Human,2.0,1.0,-1.0,2.0,1.0,-1.0
design,mario,4bMZDbcE,16,Human,2.0,2.0,0.0,2.0,2.0,0.0
design,mario,4bMZDbcE,17,Human,1.0,1.0,0.0,1.0,1.0,0.0
design,mario,4bMZDbcE,18,Human,1.0,2.0,1.0,1.0,2.0,1.0
design,mario,4bMZDbcE,19,Human,2.0,1.0,-1.0,2.0,1.0,-1.0
design,mario,4bMZDbcE,20,Human,2.0,4.0,2.0,2.0,4.0,2.0
design,mario,8cgqvaZu,1,AI,2.0,2.0,0.0,2.0,2.0,0.0
design,mario,8cgqvaZu,2,AI,2.0,3.0,1.0,2.0,3.0,1.0
design,mario,8cgqvaZu,3,AI,4.0,2.0,-2.0,4.0,2.0,-2.0
design,mario,8cgqvaZu,4,AI,1.0,2.0,1.0,1.0,2.0,1.0
design,mario,8cgqvaZu,5,AI,2.0,2.0,0.0,2.0,2.0,0.0
design,mario,8cgqvaZu,6,AI,3.0,2.0,-1.0,3.0,2.0,-1.0
design,mario,8cgqvaZu,7,AI,3.0,1.0,-2.0,3.0,1.0,-2.0
design,mario,8cgqvaZu,8,AI,2.0,2.0,0.0,2.0,2.0,0.0
design,mario,8cgqvaZu,9,AI,1.0,2.0,1.0,1.0,2.0,1.0
design,mario,8cgqvaZu,10,AI,2.0,2.0,0.0,2.0,2.0,0.0
design,mario,8cgqvaZu,11,AI,1.0,2.0,1.0,1.0,2.0,1.0
design,mario,8cgqvaZu,12,AI,2.0,1.0,-1.0,2.0,1.0,-1.0
design,mario,8cgqvaZu,13,AI,4.0,2.0,-2.0,4.0,2.0,-2.0
design,mario,8cgqvaZu,14,AI,4.0,2.0,-2.0,4.0,2.0,-2.0
design,mario,8cgqvaZu,15,AI,3.0,4.0,1.0,3.0,4.0,1.0
design,mario,8cgqvaZu,16,AI,4.0,2.0,-2.0,4.0,2.0,-2.0
design,mario,8cgqvaZu,17,AI,1.0,3.0,2.0,1.0,3.0,2.0
design,mario,8cgqvaZu,18,AI,3.0,2.0,-1.0,3.0,2.0,-1.0
design,mario,8cgqvaZu,19,AI,4.0,4.0,0.0,4.0,4.0,0.0
design,mario,8cgqvaZu,20,AI,1.0,3.0,2.0,1.0,3.0,2.0
design,mario,9Y6J8Rb8,1,AI,1.0,2.0,1.0,1.0,2.0,1.0
design,mario,9Y6J8Rb8,2,AI,1.0,2.0,1.0,1.0,2.0,1.0
design,mario,9Y6J8Rb8,3,AI,1.0,2.0,1.0,1.0,2.0,1.0
design,mario,9Y6J8Rb8,4,AI,1.0,2.0,1.0,1.0,2.0,1.0
design,mario,9Y6J8Rb8,5,AI,1.0,1.0,0.0,1.0,1.0,0.0
design,mario,9Y6J8Rb8,6,AI,1.0,1.0,0.0,1.0,1.0,0.0
design,mario,9Y6J8Rb8,7,AI,1.0,1.0,0.0,1.0,1.0,0.0
design,mario,9Y6J8Rb8,8,AI,1.0,1.0,0.0,1.0,1.0,0.0
design,mario,9Y6J8Rb8,9,AI,1.0,3.0,2.0,1.0,3.0,2.0
design,mario,9Y6J8Rb8,10,AI,1.0,4.0,3.0,1.0,4.0,3.0
design,mario,9Y6J8Rb8,11,AI,2.0,2.0,0.0,2.0,2.0,0.0
design,mario,9Y6J8Rb8,12,AI,1.0,1.0,0.0,1.0,1.0,0.0
design,mario,9Y6J8Rb8,13,AI,1.0,2.0,1.0,1.0,2.0,1.0
design,mario,9Y6J8Rb8,14,AI,1.0,2.0,1.0,1.0,2.0,1.0
design,mario,9Y6J8Rb8,15,AI,1.0,2.0,1.0,1.0,2.0,1.0
design,mario,9Y6J8Rb8,16,AI,2.0,1.0,-1.0,2.0,1.0,-1.0
design,mario,9Y6J8Rb8,17,AI,1.0,1.0,0.0,1.0,1.0,0.0
design,mario,9Y6J8Rb8,18,AI,2.0,2.0,0.0,2.0,2.0,0.0
design,mario,9Y6J8Rb8,19,AI,1.0,1.0,0.0,1.0,1.0,0.0
design,mario,9Y6J8Rb8,20,AI,1.0,3.0,2.0,1.0,3.0,2.0
design,mario,Jvmo5e7c,1,Human,2.0,1.0,-1.0,2.0,1.0,-1.0
design,mario,Jvmo5e7c,2,Human,2.0,2.0,0.0,2.0,2.0,0.0
design,mario,Jvmo5e7c,3,Human,4.0,1.0,-3.0,4.0,1.0,-3.0
design,mario,Jvmo5e7c,4,Human,4.0,2.0,-2.0,4.0,2.0,-2.0
design,mario,Jvmo5e7c,5,Human,2.0,2.0,0.0,2.0,2.0,0.0
design,mario,Jvmo5e7c,6,Human,2.0,4.0,2.0,2.0,4.0,2.0
design,mario,Jvmo5e7c,7,Human,2.0,2.0,0.0,2.0,2.0,0.0
design,mario,Jvmo5e7c,8,Human,3.0,3.0,0.0,3.0,3.0,0.0
design,mario,Jvmo5e7c,9,Human,1.0,2.0,1.0,1.0,2.0,1.0
design,mario,Jvmo5e7c,10,Human,3.0,2.0,-1.0,3.0,2.0,-1.0
design,mario,Jvmo5e7c,11,Human,4.0,4.0,0.0,4.0,4.0,0.0
design,mario,Jvmo5e7c,12,Human,4.0,3.0,-1.0,4.0,3.0,-1.0
design,mario,Jvmo5e7c,13,Human,3.0,2.0,-1.0,3.0,2.0,-1.0
design,mario,Jvmo5e7c,14,Human,4.0,2.0,-2.0,4.0,2.0,-2.0
design,mario,Jvmo5e7c,15,Human,4.0,2.0,-2.0,4.0,2.0,-2.0
design,mario,Jvmo5e7c,16,Human,4.0,4.0,0.0,4.0,4.0,0.0
design,mario,Jvmo5e7c,17,Human,4.0,2.0,-2.0,4.0,2.0,-2.0
design,mario,Jvmo5e7c,18,Human,3.0,1.0,-2.0,3.0,1.0,-2.0
design,mario,Jvmo5e7c,19,Human,2.0,2.0,0.0,2.0,2.0,0.0
design,mario,Jvmo5e7c,20,Human,2.0,4.0,2.0,2.0,4.0,2.0
design,mario,KKZ1dszi,1,AI,2.0,2.0,0.0,2.0,2.0,0.0
design,mario,KKZ1dszi,2,AI,2.0,1.0,-1.0,2.0,1.0,-1.0
design,mario,KKZ1dszi,3,AI,1.0,2.0,1.0,1.0,2.0,1.0
design,mario,KKZ1dszi,4,AI,3.0,1.0,-2.0,3.0,1.0,-2.0
design,mario,KKZ1dszi,5,AI,1.0,3.0,2.0,1.0,3.0,2.0
design,mario,KKZ1dszi,6,AI,2.0,1.0,-1.0,2.0,1.0,-1.0
design,mario,KKZ1dszi,7,AI,2.0,1.0,-1.0,2.0,1.0,-1.0
design,mario,KKZ1dszi,8,AI,4.0,1.0,-3.0,4.0,1.0,-3.0
design,mario,KKZ1dszi,9,AI,1.0,2.0,1.0,1.0,2.0,1.0
design,mario,KKZ1dszi,10,AI,4.0,1.0,-3.0,4.0,1.0,-3.0
design,mario,KKZ1dszi,11,AI,3.0,2.0,-1.0,3.0,2.0,-1.0
design,mario,KKZ1dszi,12,AI,1.0,1.0,0.0,1.0,1.0,0.0
design,mario,KKZ1dszi,13,AI,1.0,2.0,1.0,1.0,2.0,1.0
design,mario,KKZ1dszi,14,AI,1.0,1.0,0.0,1.0,1.0,0.0
design,mario,KKZ1dszi,15,AI,1.0,2.0,1.0,1.0,2.0,1.0
design,mario,KKZ1dszi,16,AI,2.0,2.0,0.0,2.0,2.0,0.0
design,mario,KKZ1dszi,17,AI,1.0,2.0,1.0,1.0,2.0,1.0
design,mario,KKZ1dszi,18,AI,1.0,3.0,2.0,1.0,3.0,2.0
design,mario,KKZ1dszi,19,AI,2.0,2.0,0.0,2.0,2.0,0.0
design,mario,KKZ1dszi,20,AI,1.0,3.0,2.0,1.0,3.0,2.0
design,mario,RtKfCoTJ,1,Human,2.0,2.0,0.0,2.0,2.0,0.0
design,mario,RtKfCoTJ,2,Human,2.0,1.0,-1.0,2.0,1.0,-1.0
design,mario,RtKfCoTJ,3,Human,1.0,1.0,0.0,1.0,1.0,0.0
design,mario,RtKfCoTJ,4,Human,1.0,1.0,0.0,1.0,1.0,0.0
design,mario,RtKfCoTJ,5,Human,1.0,1.0,0.0,1.0,1.0,0.0
design,mario,RtKfCoTJ,6,Human,2.0,1.0,-1.0,2.0,1.0,-1.0
design,mario,RtKfCoTJ,7,Human,1.0,1.0,0.0,1.0,1.0,0.0
design,mario,RtKfCoTJ,8,Human,3.0,1.0,-2.0,3.0,1.0,-2.0
design,mario,RtKfCoTJ,9,Human,1.0,1.0,0.0,1.0,1.0,0.0
design,mario,RtKfCoTJ,10,Human,1.0,1.0,0.0,1.0,1.0,0.0
design,mario,RtKfCoTJ,11,Human,1.0,1.0,0.0,1.0,1.0,0.0
design,mario,RtKfCoTJ,12,Human,1.0,1.0,0.0,1.0,1.0,0.0
design,mario,RtKfCoTJ,13,Human,2.0,1.0,-1.0,2.0,1.0,-1.0
design,mario,RtKfCoTJ,14,Human,1.0,1.0,0.0,1.0,1.0,0.0
design,mario,RtKfCoTJ,15,Human,1.0,2.0,1.0,1.0,2.0,1.0
design,mario,RtKfCoTJ,16,Human,1.0,1.0,0.0,1.0,1.0,0.0
design,mario,RtKfCoTJ,17,Human,1.0,1.0,0.0,1.0,1.0,0.0
design,mario,RtKfCoTJ,18,Human,1.0,1.0,0.0,1.0,1.0,0.0
design,mario,RtKfCoTJ,19,Human,1.0,1.0,0.0,1.0,1.0,0.0
design,mario,RtKfCoTJ,20,Human,2.0,2.0,0.0,2.0,2.0,0.0
design,mario,S7F69Idf,1,AI,2.0,2.0,0.0,2.0,2.0,0.0
design,mario,S7F69Idf,2,AI,2.0,2.0,0.0,2.0,2.0,0.0
design,mario,S7F69Idf,3,AI,3.0,2.0,-1.0,3.0,2.0,-1.0
design,mario,S7F69Idf,4,AI,2.0,1.0,-1.0,2.0,1.0,-1.0
design,mario,S7F69Idf,5,AI,2.0,1.0,-1.0,2.0,1.0,-1.0
design,mario,S7F69Idf,6,AI,2.0,2.0,0.0,2.0,2.0,0.0
design,mario,S7F69Idf,7,AI,1.0,1.0,0.0,1.0,1.0,0.0
design,mario,S7F69Idf,8,AI,2.0,2.0,0.0,2.0,2.0,0.0
design,mario,S7F69Idf,9,AI,2.0,1.0,-1.0,2.0,1.0,-1.0
design,mario,S7F69Idf,10,AI,2.0,2.0,0.0,2.0,2.0,0.0
design,mario,S7F69Idf,11,AI,2.0,2.0,0.0,2.0,2.0,0.0
design,mario,S7F69Idf,12,AI,2.0,2.0,0.0,2.0,2.0,0.0
design,mario,S7F69Idf,13,AI,4.0,2.0,-2.0,4.0,2.0,-2.0
design,mario,S7F69Idf,14,AI,2.0,2.0,0.0,2.0,2.0,0.0
design,mario,S7F69Idf,15,AI,2.0,2.0,0.0,2.0,2.0,0.0
design,mario,S7F69Idf,16,AI,3.0,2.0,-1.0,3.0,2.0,-1.0
design,mario,S7F69Idf,17,AI,2.0,2.0,0.0,2.0,2.0,0.0
design,mario,S7F69Idf,18,AI,2.0,2.0,0.0,2.0,2.0,0.0
design,mario,S7F69Idf,19,AI,2.0,2.0,0.0,2.0,2.0,0.0
design,mario,S7F69Idf,20,AI,2.0,2.0,0.0,2.0,2.0,0.0
design,mario,U3v9pEvF,1,AI,1.0,1.0,0.0,1.0,1.0,0.0
design,mario,U3v9pEvF,2,AI,1.0,1.0,0.0,1.0,1.0,0.0
design,mario,U3v9pEvF,3,AI,1.0,3.0,2.0,1.0,3.0,2.0
design,mario,U3v9pEvF,4,AI,1.0,1.0,0.0,1.0,1.0,0.0
design,mario,U3v9pEvF,5,AI,4.0,1.0,-3.0,4.0,1.0,-3.0
design,mario,U3v9pEvF,6,AI,2.0,3.0,1.0,2.0,3.0,1.0
design,mario,U3v9pEvF,7,AI,1.0,4.0,3.0,1.0,4.0,3.0
design,mario,U3v9pEvF,8,AI,4.0,1.0,-3.0,4.0,1.0,-3.0
design,mario,U3v9pEvF,9,AI,3.0,4.0,1.0,3.0,4.0,1.0
design,mario,U3v9pEvF,10,AI,2.0,1.0,-1.0,2.0,1.0,-1.0
design,mario,U3v9pEvF,11,AI,3.0,2.0,-1.0,3.0,2.0,-1.0
design,mario,U3v9pEvF,12,AI,4.0,2.0,-2.0,4.0,2.0,-2.0
design,mario,U3v9pEvF,13,AI,1.0,3.0,2.0,1.0,3.0,2.0
design,mario,U3v9pEvF,14,AI,3.0,3.0,0.0,3.0,3.0,0.0
design,mario,U3v9pEvF,15,AI,4.0,2.0,-2.0,4.0,2.0,-2.0
design,mario,U3v9pEvF,16,AI,1.0,2.0,1.0,1.0,2.0,1.0
design,mario,U3v9pEvF,17,AI,2.0,1.0,-1.0,2.0,1.0,-1.0
design,mario,U3v9pEvF,18,AI,1.0,2.0,1.0,1.0,2.0,1.0
design,mario,U3v9pEvF,19,AI,2.0,1.0,-1.0,2.0,1.0,-1.0
design,mario,U3v9pEvF,20,AI,4.0,1.0,-3.0,4.0,1.0,-3.0
design,mario,V5XEzcZd,1,Human,2.0,2.0,0.0,2.0,2.0,0.0
design,mario,V5XEzcZd,2,Human,1.0,2.0,1.0,1.0,2.0,1.0
design,mario,V5XEzcZd,3,Human,2.0,3.0,1.0,2.0,3.0,1.0
design,mario,V5XEzcZd,4,Human,3.0,1.0,-2.0,3.0,1.0,-2.0
design,mario,V5XEzcZd,5,Human,2.0,2.0,0.0,2.0,2.0,0.0
design,mario,V5XEzcZd,6,Human,2.0,2.0,0.0,2.0,2.0,0.0
design,mario,V5XEzcZd,7,Human,2.0,2.0,0.0,2.0,2.0,0.0
design,mario,V5XEzcZd,8,Human,2.0,2.0,0.0,2.0,2.0,0.0
design,mario,V5XEzcZd,9,Human,2.0,2.0,0.0,2.0,2.0,0.0
design,mario,V5XEzcZd,10,Human,2.0,4.0,2.0,2.0,4.0,2.0
design,mario,V5XEzcZd,11,Human,1.0,2.0,1.0,1.0,2.0,1.0
design,mario,V5XEzcZd,12,Human,3.0,2.0,-1.0,3.0,2.0,-1.0
design,mario,V5XEzcZd,13,Human,1.0,3.0,2.0,1.0,3.0,2.0
design,mario,V5XEzcZd,14,Human,2.0,3.0,1.0,2.0,3.0,1.0
design,mario,V5XEzcZd,15,Human,1.0,2.0,1.0,1.0,2.0,1.0
